;id;org:resource;concept:name;time:timestamp;org:role;case:OrganizationalEntity;case:ProjectNumber;case:TaskNumber;case:dec_id_0;case:ActivityNumber;case:TotalDeclared;case:concept:name;case:RequestedAmount_0;case:Overspent;case:travel permit number;case:DeclarationNumber_0;case:RequestedBudget;case:BudgetNumber;case:OverspentAmount;case:RfpNumber_0;case:OrganizationalEntity_0;case:Rfp_id_0;case:Cost Type_0;case:dec_id_1;case:Activity_0;case:Task_0;case:Project_0;case:DeclarationNumber_1;case:RequestedAmount_1;case:Activity_1;case:dec_id_2;case:RfpNumber_1;case:OrganizationalEntity_1;case:Cost Type_1;case:Task_1;case:Rfp_id_1;case:Project_1;case:DeclarationNumber_2;case:RequestedAmount_2;case:dec_id_3;case:dec_id_4;case:DeclarationNumber_4;case:RequestedAmount_4;case:RequestedAmount_3;case:DeclarationNumber_3;case:Activity_2;case:Cost Type_2;case:RfpNumber_2;case:OrganizationalEntity_2;case:Project_2;case:Rfp_id_2;case:Task_2;case:Activity_3;case:Cost Type_3;case:RfpNumber_3;case:OrganizationalEntity_3;case:Project_3;case:Rfp_id_3;case:Task_3;case:RequestedAmount_9;case:dec_id_5;case:dec_id_6;case:dec_id_9;case:dec_id_7;case:dec_id_8;case:DeclarationNumber_8;case:DeclarationNumber_9;case:DeclarationNumber_5;case:DeclarationNumber_6;case:DeclarationNumber_7;case:RequestedAmount_8;case:RequestedAmount_6;case:RequestedAmount_5;object:name;action:name;action:status;org:actor:name;org:actor:name:a
48;st_step 73036_0;STAFF MEMBER;Declaration APPROVED by SUPERVISOR;2017-08-24 16:37:02+02:00;SUPERVISOR;organizational unit 65458;project 54119;task 427;declaration 73029;UNKNOWN;4197.653086949198;travel permit 73027;3,115;True;travel permit number 73028;declaration number 73030;1896.9706768305987;budget 2351;20.213417754169313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved;; supervisor, supervisor;, STAFF MEMBER
49;st_step 73034_0;STAFF MEMBER;Declaration FINAL_APPROVED by DIRECTOR;2017-09-05 09:05:16+02:00;DIRECTOR;organizational unit 65458;project 54119;task 427;declaration 73029;UNKNOWN;4197.653086949198;travel permit 73027;3,115;True;travel permit number 73028;declaration number 73030;1896.9706768305987;budget 2351;20.213417754169313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; director, director;, STAFF MEMBER
50;fd_declaration 73029_17;SYSTEM;Request Payment;2017-09-08 14:23:30+02:00;UNDEFINED;organizational unit 65458;project 54119;task 427;declaration 73029;UNKNOWN;4197.653086949198;travel permit 73027;3,115;True;travel permit number 73028;declaration number 73030;1896.9706768305987;budget 2351;20.213417754169313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
51;fd_declaration 73029_18;SYSTEM;Payment Handled;2017-09-11 17:31:09+02:00;UNDEFINED;organizational unit 65458;project 54119;task 427;declaration 73029;UNKNOWN;4197.653086949198;travel permit 73027;3,115;True;travel permit number 73028;declaration number 73030;1896.9706768305987;budget 2351;20.213417754169313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
52;st_step 72529_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2017-01-17 14:06:20+01:00;EMPLOYEE;organizational unit 65458;project 4957;task 427;;UNKNOWN;0.0;travel permit 72527;;False;travel permit number 72528;;1990.0223991519097;budget 698;-2437.017307163192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
53;st_step 72530_0;STAFF MEMBER;Permit APPROVED by SUPERVISOR;2017-01-17 14:06:25+01:00;SUPERVISOR;organizational unit 65458;project 4957;task 427;;UNKNOWN;0.0;travel permit 72527;;False;travel permit number 72528;;1990.0223991519097;budget 698;-2437.017307163192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved;; supervisor, supervisor;, STAFF MEMBER
54;st_step 72532_0;STAFF MEMBER;Permit FINAL_APPROVED by DIRECTOR;2017-01-18 18:57:55+01:00;DIRECTOR;organizational unit 65458;project 4957;task 427;;UNKNOWN;0.0;travel permit 72527;;False;travel permit number 72528;;1990.0223991519097;budget 698;-2437.017307163192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; director, director;, STAFF MEMBER
55;rv_travel permit 72527_6;STAFF MEMBER;Start trip;2017-02-27 00:00:00+01:00;EMPLOYEE;organizational unit 65458;project 4957;task 427;;UNKNOWN;0.0;travel permit 72527;;False;travel permit number 72528;;1990.0223991519097;budget 698;-2437.017307163192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
56;rv_travel permit 72527_7;STAFF MEMBER;End trip;2017-03-10 00:00:00+01:00;EMPLOYEE;organizational unit 65458;project 4957;task 427;;UNKNOWN;0.0;travel permit 72527;;False;travel permit number 72528;;1990.0223991519097;budget 698;-2437.017307163192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
57;st_step 72531_0;STAFF MEMBER;Permit REJECTED by MISSING;2017-04-24 13:00:55+02:00;MISSING;organizational unit 65458;project 4957;task 427;;UNKNOWN;0.0;travel permit 72527;;False;travel permit number 72528;;1990.0223991519097;budget 698;-2437.017307163192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; rejected;; missing;, STAFF MEMBER
58;rv_travel permit 72527_27;SYSTEM;Send Reminder;2018-03-01 15:13:03+01:00;UNDEFINED;organizational unit 65458;project 4957;task 427;;UNKNOWN;0.0;travel permit 72527;;False;travel permit number 72528;;1990.0223991519097;budget 698;-2437.017307163192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; reminder; send;;;, SYSTEM
59;rv_travel permit 72527_28;SYSTEM;Send Reminder;2018-03-01 15:13:03+01:00;UNDEFINED;organizational unit 65458;project 4957;task 427;;UNKNOWN;0.0;travel permit 72527;;False;travel permit number 72528;;1990.0223991519097;budget 698;-2437.017307163192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; reminder; send;;;, SYSTEM
60;st_step 73842_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2017-01-19 09:25:19+01:00;EMPLOYEE;organizational unit 65455;project 2630;task 427;;UNKNOWN;0.0;travel permit 73838;;False;UNKNOWN;;551.5677292026654;budget 2233;-540.7718352829304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
61;st_step 73840_0;STAFF MEMBER;Permit APPROVED by PRE_APPROVER;2017-01-19 09:25:23+01:00;PRE_APPROVER;organizational unit 65455;project 2630;task 427;;UNKNOWN;0.0;travel permit 73838;;False;UNKNOWN;;551.5677292026654;budget 2233;-540.7718352829304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, pre; approved, approver;; pre approver;, STAFF MEMBER
62;st_step 73841_0;STAFF MEMBER;Permit FINAL_APPROVED by SUPERVISOR;2017-01-19 11:14:55+01:00;SUPERVISOR;organizational unit 65455;project 2630;task 427;;UNKNOWN;0.0;travel permit 73838;;False;UNKNOWN;;551.5677292026654;budget 2233;-540.7718352829304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; supervisor, supervisor;, STAFF MEMBER
63;rv_travel permit 73838_6;STAFF MEMBER;Start trip;2017-03-08 00:00:00+01:00;EMPLOYEE;organizational unit 65455;project 2630;task 427;;UNKNOWN;0.0;travel permit 73838;;False;UNKNOWN;;551.5677292026654;budget 2233;-540.7718352829304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
64;rv_travel permit 73838_7;STAFF MEMBER;End trip;2017-03-10 00:00:00+01:00;EMPLOYEE;organizational unit 65455;project 2630;task 427;;UNKNOWN;0.0;travel permit 73838;;False;UNKNOWN;;551.5677292026654;budget 2233;-540.7718352829304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
65;st_step 73839_0;STAFF MEMBER;Permit REJECTED by MISSING;2017-05-08 16:29:00+02:00;MISSING;organizational unit 65455;project 2630;task 427;;UNKNOWN;0.0;travel permit 73838;;False;UNKNOWN;;551.5677292026654;budget 2233;-540.7718352829304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; rejected;; missing;, STAFF MEMBER
66;rv_travel permit 73049_6;STAFF MEMBER;Start trip;2017-01-26 00:00:00+01:00;EMPLOYEE;organizational unit 65458;project 647;task 13772;declaration 73051;UNKNOWN;306.5583650402349;travel permit 73049;559;False;travel permit number 73050;declaration number 73052;878.7937233942793;budget 635;-77.32509744306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
67;st_step 73054_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2017-01-27 20:58:18+01:00;EMPLOYEE;organizational unit 65458;project 647;task 13772;declaration 73051;UNKNOWN;306.5583650402349;travel permit 73049;559;False;travel permit number 73050;declaration number 73052;878.7937233942793;budget 635;-77.32509744306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
68;st_step 73053_0;STAFF MEMBER;Permit FINAL_APPROVED by SUPERVISOR;2017-01-27 20:58:22+01:00;SUPERVISOR;organizational unit 65458;project 647;task 13772;declaration 73051;UNKNOWN;306.5583650402349;travel permit 73049;559;False;travel permit number 73050;declaration number 73052;878.7937233942793;budget 635;-77.32509744306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; supervisor, supervisor;, STAFF MEMBER
69;rv_travel permit 73049_7;STAFF MEMBER;End trip;2017-02-06 00:00:00+01:00;EMPLOYEE;organizational unit 65458;project 647;task 13772;declaration 73051;UNKNOWN;306.5583650402349;travel permit 73049;559;False;travel permit number 73050;declaration number 73052;878.7937233942793;budget 635;-77.32509744306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
70;st_step 73055_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-20 21:08:03+01:00;EMPLOYEE;organizational unit 65458;project 647;task 13772;declaration 73051;UNKNOWN;306.5583650402349;travel permit 73049;559;False;travel permit number 73050;declaration number 73052;878.7937233942793;budget 635;-77.32509744306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
71;st_step 73056_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-20 21:08:15+01:00;SUPERVISOR;organizational unit 65458;project 647;task 13772;declaration 73051;UNKNOWN;306.5583650402349;travel permit 73049;559;False;travel permit number 73050;declaration number 73052;878.7937233942793;budget 635;-77.32509744306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
72;fd_declaration 73051_17;SYSTEM;Request Payment;2017-02-22 12:18:21+01:00;UNDEFINED;organizational unit 65458;project 647;task 13772;declaration 73051;UNKNOWN;306.5583650402349;travel permit 73049;559;False;travel permit number 73050;declaration number 73052;878.7937233942793;budget 635;-77.32509744306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
73;fd_declaration 73051_18;SYSTEM;Payment Handled;2017-02-27 17:30:48+01:00;UNDEFINED;organizational unit 65458;project 647;task 13772;declaration 73051;UNKNOWN;306.5583650402349;travel permit 73049;559;False;travel permit number 73050;declaration number 73052;878.7937233942793;budget 635;-77.32509744306464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
74;st_step 73790_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2017-01-30 13:20:33+01:00;EMPLOYEE;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
75;st_step 73789_0;STAFF MEMBER;Permit REJECTED by SUPERVISOR;2017-01-30 13:20:40+01:00;SUPERVISOR;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; rejected;; supervisor, supervisor;, STAFF MEMBER
76;st_step 73788_0;STAFF MEMBER;Permit REJECTED by EMPLOYEE;2017-01-30 14:54:01+01:00;EMPLOYEE;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; rejected;; employee;, STAFF MEMBER
77;st_step 73786_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2017-01-30 15:04:31+01:00;EMPLOYEE;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
78;st_step 73787_0;STAFF MEMBER;Permit FINAL_APPROVED by SUPERVISOR;2017-01-30 15:04:44+01:00;SUPERVISOR;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; supervisor, supervisor;, STAFF MEMBER
79;rv_travel permit 73782_6;STAFF MEMBER;Start trip;2017-01-31 00:00:00+01:00;EMPLOYEE;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; start;;;, STAFF MEMBER
80;rv_travel permit 73782_7;STAFF MEMBER;End trip;2017-02-05 00:00:00+01:00;EMPLOYEE;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; trip, employee; end;;;, STAFF MEMBER
81;st_step 73795_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-14 11:36:19+01:00;EMPLOYEE;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
82;st_step 73794_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-02-14 11:36:44+01:00;SUPERVISOR;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
83;st_step 73793_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-02-15 11:52:19+01:00;EMPLOYEE;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; rejected;; employee;, STAFF MEMBER
84;st_step 73791_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-20 13:25:49+01:00;EMPLOYEE;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration, employee; submitted;; employee;, STAFF MEMBER
85;st_step 73792_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-20 13:26:00+01:00;SUPERVISOR;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
86;fd_declaration 73784_17;SYSTEM;Request Payment;2017-02-21 13:36:33+01:00;UNDEFINED;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
87;fd_declaration 73784_18;SYSTEM;Payment Handled;2017-02-23 17:32:26+01:00;UNDEFINED;organizational unit 65455;project 19992;task 427;declaration 73784;UNKNOWN;463.8420222496397;travel permit 73782;630;False;travel permit number 73783;declaration number 73785;621.9061638584284;budget 6198;-14.725143563480628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
88;st_step 72943_0;STAFF MEMBER;Permit SUBMITTED by EMPLOYEE;2017-02-02 10:55:35+01:00;EMPLOYEE;organizational unit 65455;project 6581;task 427;;UNKNOWN;7369.060820693459;travel permit 72935;2726.802195546702;True;travel permit number 72936;;3975.359572341304;budget 1956;3843.6808889142153;request for payment number 72938;organizational unit 65457;request for payment 72937;0.0;;activity 505;task 47027;project 503;;2726.802195546702;activity 505;declaration 72941;request for payment number 72940;organizational unit 65457;0.0;task 47027;request for payment 72939;project 503;declaration number 72942;1,467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, employee; submitted;; employee;, STAFF MEMBER
89;st_step 72944_0;STAFF MEMBER;Permit APPROVED by PRE_APPROVER;2017-02-02 10:55:37+01:00;PRE_APPROVER;organizational unit 65455;project 6581;task 427;;UNKNOWN;7369.060820693459;travel permit 72935;2726.802195546702;True;travel permit number 72936;;3975.359572341304;budget 1956;3843.6808889142153;request for payment number 72938;organizational unit 65457;request for payment 72937;0.0;;activity 505;task 47027;project 503;;2726.802195546702;activity 505;declaration 72941;request for payment number 72940;organizational unit 65457;0.0;task 47027;request for payment 72939;project 503;declaration number 72942;1,467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit, pre; approved, approver;; pre approver;, STAFF MEMBER
90;st_step 72945_0;STAFF MEMBER;Permit FINAL_APPROVED by SUPERVISOR;2017-02-02 11:16:36+01:00;SUPERVISOR;organizational unit 65455;project 6581;task 427;;UNKNOWN;7369.060820693459;travel permit 72935;2726.802195546702;True;travel permit number 72936;;3975.359572341304;budget 1956;3843.6808889142153;request for payment number 72938;organizational unit 65457;request for payment 72937;0.0;;activity 505;task 47027;project 503;;2726.802195546702;activity 505;declaration 72941;request for payment number 72940;organizational unit 65457;0.0;task 47027;request for payment 72939;project 503;declaration number 72942;1,467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; supervisor, supervisor;, STAFF MEMBER
91;st_step 72952_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2017-03-14 18:41:28+01:00;EMPLOYEE;organizational unit 65455;project 6581;task 427;;UNKNOWN;7369.060820693459;travel permit 72935;2726.802195546702;True;travel permit number 72936;;3975.359572341304;budget 1956;3843.6808889142153;request for payment number 72938;organizational unit 65457;request for payment 72937;0.0;;activity 505;task 47027;project 503;;2726.802195546702;activity 505;declaration 72941;request for payment number 72940;organizational unit 65457;0.0;task 47027;request for payment 72939;project 503;declaration number 72942;1,467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
92;st_step 72951_0;STAFF MEMBER;Request For Payment APPROVED by PRE_APPROVER;2017-03-14 18:50:38+01:00;PRE_APPROVER;organizational unit 65455;project 6581;task 427;;UNKNOWN;7369.060820693459;travel permit 72935;2726.802195546702;True;travel permit number 72936;;3975.359572341304;budget 1956;3843.6808889142153;request for payment number 72938;organizational unit 65457;request for payment 72937;0.0;;activity 505;task 47027;project 503;;2726.802195546702;activity 505;declaration 72941;request for payment number 72940;organizational unit 65457;0.0;task 47027;request for payment 72939;project 503;declaration number 72942;1,467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment, pre; approved, approver;; pre approver;, STAFF MEMBER
93;st_step 72949_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2017-03-15 14:57:25+01:00;SUPERVISOR;organizational unit 65455;project 6581;task 427;;UNKNOWN;7369.060820693459;travel permit 72935;2726.802195546702;True;travel permit number 72936;;3975.359572341304;budget 1956;3843.6808889142153;request for payment number 72938;organizational unit 65457;request for payment 72937;0.0;;activity 505;task 47027;project 503;;2726.802195546702;activity 505;declaration 72941;request for payment number 72940;organizational unit 65457;0.0;task 47027;request for payment 72939;project 503;declaration number 72942;1,467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
