;id;org:resource;concept:name;time:timestamp;org:role;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;object:name;action:name;action:status;org:actor:name;org:actor:name:a
117;dd_declaration 86901_20;SYSTEM;Payment Handled;2017-03-13 17:30:59+01:00;UNDEFINED;declaration 86901;budget 86566;declaration number 86902;135.19826508052057; payment; handled;;;, SYSTEM
118;st_step 89119_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-03-28 16:16:00+02:00;EMPLOYEE;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; declaration, employee; submitted;; employee;, STAFF MEMBER
119;st_step 89120_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-03-28 16:16:47+02:00;SUPERVISOR;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
120;st_step 89121_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-04-03 18:03:54+02:00;EMPLOYEE;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; declaration, employee; rejected;; employee;, STAFF MEMBER
121;st_step 89116_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-04 11:32:08+02:00;EMPLOYEE;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; declaration, employee; submitted;; employee;, STAFF MEMBER
122;st_step 89117_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-04-04 11:32:20+02:00;SUPERVISOR;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
123;st_step 89118_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-04-10 11:49:33+02:00;MISSING;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; declaration; rejected;; missing;, STAFF MEMBER
124;st_step 89115_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-10 12:01:37+02:00;EMPLOYEE;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; declaration, employee; submitted;; employee;, STAFF MEMBER
125;st_step 89114_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-04-10 13:27:05+02:00;SUPERVISOR;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
126;dd_declaration 89112_19;SYSTEM;Request Payment;2017-04-13 11:33:14+02:00;UNDEFINED;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; payment; request;;;, SYSTEM
127;dd_declaration 89112_20;SYSTEM;Payment Handled;2017-04-20 17:31:19+02:00;UNDEFINED;declaration 89112;budget 86566;declaration number 89113;24.655927426068736; payment; handled;;;, SYSTEM
128;st_step 89834_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-05 13:30:36+02:00;EMPLOYEE;declaration 89830;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
129;st_step 89833_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-04-12 10:28:36+02:00;PRE_APPROVER;declaration 89830;budget 86566;UNKNOWN;0.0; declaration, pre; approved, approver;; pre approver;, STAFF MEMBER
130;st_step 89832_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-04-19 05:15:01+02:00;SUPERVISOR;declaration 89830;budget 86566;UNKNOWN;0.0; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
131;st_step 89831_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-04-24 11:18:33+02:00;EMPLOYEE;declaration 89830;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
132;st_step 88599_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-05 14:20:52+02:00;EMPLOYEE;declaration 88595;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
133;st_step 88597_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-04-05 14:21:12+02:00;PRE_APPROVER;declaration 88595;budget 86566;UNKNOWN;0.0; declaration, pre; approved, approver;; pre approver;, STAFF MEMBER
134;st_step 88598_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-04-06 09:01:41+02:00;SUPERVISOR;declaration 88595;budget 86566;UNKNOWN;0.0; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
135;st_step 88596_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-04-10 11:50:41+02:00;MISSING;declaration 88595;budget 86566;UNKNOWN;0.0; declaration; rejected;; missing;, STAFF MEMBER
136;st_step 89888_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-19 15:08:39+02:00;EMPLOYEE;declaration 89887;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
137;st_step 89889_0;STAFF MEMBER;Declaration FOR_APPROVAL by SUPERVISOR;2017-04-19 15:08:42+02:00;SUPERVISOR;declaration 89887;budget 86566;UNKNOWN;0.0; declaration for; approval;; supervisor, supervisor;, STAFF MEMBER
138;st_step 89890_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-04-20 10:11:29+02:00;MISSING;declaration 89887;budget 86566;UNKNOWN;0.0; declaration; rejected;; missing;, STAFF MEMBER
139;st_step 93970_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-25 11:27:50+02:00;EMPLOYEE;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; declaration, employee; submitted;; employee;, STAFF MEMBER
140;st_step 93969_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-04-25 11:28:02+02:00;PRE_APPROVER;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; declaration, pre; approved, approver;; pre approver;, STAFF MEMBER
141;st_step 93971_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-04-25 14:03:37+02:00;SUPERVISOR;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
142;st_step 93972_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-04-26 12:52:33+02:00;EMPLOYEE;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; declaration, employee; rejected;; employee;, STAFF MEMBER
143;st_step 93967_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-26 13:35:06+02:00;EMPLOYEE;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; declaration, employee; submitted;; employee;, STAFF MEMBER
144;st_step 93966_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-04-26 13:35:10+02:00;PRE_APPROVER;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; declaration, pre; approved, approver;; pre approver;, STAFF MEMBER
145;st_step 93968_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-04-26 20:38:21+02:00;SUPERVISOR;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
146;dd_declaration 93964_19;SYSTEM;Request Payment;2017-05-01 10:56:43+02:00;UNDEFINED;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; payment; request;;;, SYSTEM
147;dd_declaration 93964_20;SYSTEM;Payment Handled;2017-05-04 17:31:05+02:00;UNDEFINED;declaration 93964;budget 86566;declaration number 93965;42.19266326591877; payment; handled;;;, SYSTEM
148;st_step 90020_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-04-25 14:59:20+02:00;EMPLOYEE;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration, employee; submitted;; employee;, STAFF MEMBER
149;st_step 90019_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-04-25 15:11:34+02:00;SUPERVISOR;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
150;st_step 90018_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-05-01 10:54:11+02:00;MISSING;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration; rejected;; missing;, STAFF MEMBER
151;st_step 90016_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-01 10:59:45+02:00;EMPLOYEE;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration, employee; submitted;; employee;, STAFF MEMBER
152;st_step 90017_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-05-01 10:59:47+02:00;SUPERVISOR;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
153;st_step 90015_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-05-01 15:01:49+02:00;MISSING;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration; rejected;; missing;, STAFF MEMBER
154;st_step 90014_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-01 16:19:43+02:00;EMPLOYEE;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration, employee; submitted;; employee;, STAFF MEMBER
155;st_step 90013_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-05-01 16:19:46+02:00;SUPERVISOR;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
156;st_step 90012_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-05-04 15:23:43+02:00;MISSING;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration; rejected;; missing;, STAFF MEMBER
157;st_step 90011_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-04 15:28:22+02:00;EMPLOYEE;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration, employee; submitted;; employee;, STAFF MEMBER
158;st_step 90010_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-05-04 15:30:10+02:00;SUPERVISOR;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
159;dd_declaration 90008_19;SYSTEM;Request Payment;2017-05-08 10:30:21+02:00;UNDEFINED;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; payment; request;;;, SYSTEM
160;dd_declaration 90008_20;SYSTEM;Payment Handled;2017-05-11 17:31:21+02:00;UNDEFINED;declaration 90008;budget 86566;declaration number 90009;364.3872911861599; payment; handled;;;, SYSTEM
161;st_step 90296_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-09 08:21:10+02:00;EMPLOYEE;declaration 90290;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
162;st_step 90295_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-05-09 08:21:21+02:00;SUPERVISOR;declaration 90290;budget 86566;UNKNOWN;0.0; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
163;st_step 90294_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-05-09 11:17:50+02:00;EMPLOYEE;declaration 90290;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
164;st_step 90291_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-09 13:04:12+02:00;EMPLOYEE;declaration 90290;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
165;st_step 90293_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2017-05-09 13:04:16+02:00;SUPERVISOR;declaration 90290;budget 86566;UNKNOWN;0.0; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
166;st_step 90292_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-05-09 14:44:20+02:00;EMPLOYEE;declaration 90290;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
167;st_step 87004_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-10 11:03:33+02:00;EMPLOYEE;declaration 86998;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
168;st_step 87002_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-05-10 11:04:43+02:00;SUPERVISOR;declaration 86998;budget 86566;UNKNOWN;0.0; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
169;st_step 87003_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-05-11 15:06:42+02:00;MISSING;declaration 86998;budget 86566;UNKNOWN;0.0; declaration; rejected;; missing;, STAFF MEMBER
170;st_step 87001_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-12 10:32:23+02:00;EMPLOYEE;declaration 86998;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
171;st_step 87000_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-05-12 10:32:27+02:00;SUPERVISOR;declaration 86998;budget 86566;UNKNOWN;0.0; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
172;st_step 86999_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-05-12 15:22:26+02:00;MISSING;declaration 86998;budget 86566;UNKNOWN;0.0; declaration; rejected;; missing;, STAFF MEMBER
173;st_step 91389_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-10 14:44:55+02:00;EMPLOYEE;declaration 91384;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
174;st_step 91390_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-05-16 09:29:00+02:00;PRE_APPROVER;declaration 91384;budget 86566;UNKNOWN;0.0; declaration, pre; rejected, approver;; pre approver;, STAFF MEMBER
175;st_step 91391_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-05-22 12:40:29+02:00;EMPLOYEE;declaration 91384;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
176;st_step 91385_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-06-19 09:17:47+02:00;EMPLOYEE;declaration 91384;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
177;st_step 91386_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-06-19 09:18:10+02:00;PRE_APPROVER;declaration 91384;budget 86566;UNKNOWN;0.0; declaration, pre; approved, approver;; pre approver;, STAFF MEMBER
178;st_step 91387_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-06-20 09:48:26+02:00;SUPERVISOR;declaration 91384;budget 86566;UNKNOWN;0.0; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
179;st_step 91388_0;STAFF MEMBER;Declaration REJECTED by MISSING;2017-06-26 16:37:36+02:00;MISSING;declaration 91384;budget 86566;UNKNOWN;0.0; declaration; rejected;; missing;, STAFF MEMBER
180;st_step 93771_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-12 11:19:22+02:00;EMPLOYEE;declaration 93767;budget 86566;declaration number 93768;130.95074503617002; declaration, employee; submitted;; employee;, STAFF MEMBER
181;st_step 93773_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-06-15 19:52:47+02:00;PRE_APPROVER;declaration 93767;budget 86566;declaration number 93768;130.95074503617002; declaration, pre; rejected, approver;; pre approver;, STAFF MEMBER
182;st_step 93772_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-06-19 10:33:47+02:00;EMPLOYEE;declaration 93767;budget 86566;declaration number 93768;130.95074503617002; declaration, employee; rejected;; employee;, STAFF MEMBER
183;st_step 93769_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-06-19 10:35:02+02:00;EMPLOYEE;declaration 93767;budget 86566;declaration number 93768;130.95074503617002; declaration, employee; submitted;; employee;, STAFF MEMBER
184;st_step 93770_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-06-19 10:35:05+02:00;SUPERVISOR;declaration 93767;budget 86566;declaration number 93768;130.95074503617002; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
185;dd_declaration 93767_19;SYSTEM;Request Payment;2017-06-19 10:36:45+02:00;UNDEFINED;declaration 93767;budget 86566;declaration number 93768;130.95074503617002; payment; request;;;, SYSTEM
186;dd_declaration 93767_20;SYSTEM;Payment Handled;2017-06-22 17:31:11+02:00;UNDEFINED;declaration 93767;budget 86566;declaration number 93768;130.95074503617002; payment; handled;;;, SYSTEM
187;st_step 95151_0;STAFF MEMBER;Declaration SAVED by EMPLOYEE;2017-05-12 15:23:58+02:00;EMPLOYEE;declaration 95149;budget 86566;declaration number 95150;51.927888061111986; declaration, employee; saved;; employee;, STAFF MEMBER
188;dd_declaration 95149_19;SYSTEM;Request Payment;2017-05-29 16:11:59+02:00;UNDEFINED;declaration 95149;budget 86566;declaration number 95150;51.927888061111986; payment; request;;;, SYSTEM
189;dd_declaration 95149_20;SYSTEM;Payment Handled;2017-06-01 17:30:51+02:00;UNDEFINED;declaration 95149;budget 86566;declaration number 95150;51.927888061111986; payment; handled;;;, SYSTEM
190;st_step 95159_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-05-19 17:41:28+02:00;EMPLOYEE;declaration 95157;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
191;st_step 95160_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-05-19 17:43:03+02:00;PRE_APPROVER;declaration 95157;budget 86566;UNKNOWN;0.0; declaration, pre; rejected, approver;; pre approver;, STAFF MEMBER
192;st_step 95158_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-05-22 09:59:54+02:00;EMPLOYEE;declaration 95157;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
193;st_step 101995_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-06-15 12:52:44+02:00;EMPLOYEE;declaration 101989;budget 86566;declaration number 101990;82.86876786612098; declaration, employee; submitted;; employee;, STAFF MEMBER
194;st_step 101994_0;STAFF MEMBER;Declaration REJECTED by PRE_APPROVER;2017-06-15 12:54:15+02:00;PRE_APPROVER;declaration 101989;budget 86566;declaration number 101990;82.86876786612098; declaration, pre; rejected, approver;; pre approver;, STAFF MEMBER
195;st_step 101996_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2017-06-20 11:22:05+02:00;EMPLOYEE;declaration 101989;budget 86566;declaration number 101990;82.86876786612098; declaration, employee; rejected;; employee;, STAFF MEMBER
196;st_step 101991_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-06-12 09:30:09+02:00;EMPLOYEE;declaration 101989;budget 86566;declaration number 101990;82.86876786612098; declaration, employee; submitted;; employee;, STAFF MEMBER
197;st_step 101992_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-06-12 09:30:32+02:00;ADMINISTRATION;declaration 101989;budget 86566;declaration number 101990;82.86876786612098; declaration; approved;; administration, administration;, STAFF MEMBER
198;st_step 101993_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-06-13 09:55:19+02:00;SUPERVISOR;declaration 101989;budget 86566;declaration number 101990;82.86876786612098; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
